"","...1","...2","...3","validName","q5","q5_low","q5_high","q50","q50_low","q50_high","q95","q95_low","q95_high","year","id_cells","ndstcol","dstdoy","nObs","q5_CI","q50_CI","q95_CI","gcode","annualTemp","tempSeas","annualPrec","precSeas","overwinteringStage","voltinism","diurnality","WikiName","OrigSyn","decade","onset","offset","origin","onsetdate","offsetdate","UnusualWarmDaysOnset","UnusualColdDaysOnset","UnusualWarmOnOff","UnusualColdOnOff","UnusualWarmSum","UnusualColdSum","duration","Seas","GDDOnsetSum","GDDOffsetSum","GDDOnOffSum","annualTemp_unscaled","tempSeas_unscaled","annualPrec_unscaled","precSeas_unscaled","UnusualWarmDaysOnset_unscaled","UnusualColdDaysOnset_unscaled","UnusualWarmOnOff_unscaled","UnusualColdOnOff_unscaled","UnusualWarmSum_unscaled","UnusualColdSum_unscaled","year2","accum_GDD","accum_GDD_sc"
"472",764,794,805,"Speyeria aphrodite",172.4,172,173.8,188,173,231,245.2,215.4,250,-1.405158416,166,-0.174412673,-0.202581067,9,1.8,58,34.6,"Speyeria aphrodite.1959.166",0.297219809,-0.055930392,0.352482775,-0.751524224,"L","U","D",NA,NA,1950,172,245,"12/31/1958","6/21/1959","9/2/1959",2.15960911,1.290763905,0.02640554,0.053680226,1.601844636,0.925210473,73,"Summer",659.8731731,1284.033953,1943.907126,148.8488654,9358.935942,1058.560804,0.393430931,5,3,1,1,6,4,1959,921.3215928,0.0209511156436191
"473",773,803,814,"Speyeria cybele",172.6,172,173.2,178,174,186,237.4,185.4,241,-1.405158416,166,-0.174412673,0.032040232,13,1.2,12,55.6,"Speyeria cybele.1959.166",0.297219809,-0.055930392,0.352482775,-0.751524224,"L","U","D",NA,NA,1950,172,237,"12/31/1958","6/21/1959","8/25/1959",2.15960911,1.290763905,0.02640554,0.053680226,1.601844636,0.925210473,65,"Summer",659.8731731,1130.418741,1790.291914,148.8488654,9358.935942,1058.560804,0.393430931,5,3,1,1,6,4,1959,921.3215928,0.0209511156436191
"474",40,49,50,"Asterocampa clyton",173.05,173,174.05,185.5,176,197,219.95,216.95,230,-0.156400477,162,0.290182245,0.149350881,22,1.05,21,13.05,"Asterocampa clyton.1979.162",-0.833186012,1.292990369,-1.121620428,0.648408102,"L","M","D",NA,NA,1970,173,219,"12/31/1978","6/22/1979","8/7/1979",0.47099813,-0.615307914,-0.580261735,0.748498926,-0.049411921,0.047740478,46,"Summer",645.2193419,729.6755282,1374.89487,121.0685475,10882.22831,762.4058849,0.52374172,2,0,0,2,2,2,1979,833.2226558,-0.465085747484958
"475",159,172,173,"Catocala lineella",173.5,166,196,205.5,166,218,227,210.25,230,-0.09396258,166,-0.639007591,-0.671823664,6,30,52,19.75,"Catocala lineella.1980.166",0.048961975,0.349258724,-0.578978893,2.105049215,"E","U","N","Catocala lineella","Catocala amica lineella",1980,173,227,"12/31/1979","6/21/1980","8/14/1980",-0.654742524,1.926121178,0.02640554,-0.641138474,-0.46222606,0.925210473,54,"Fall",617.4176752,974.1088541,1591.526529,142.7477985,9816.50284,871.4253618,0.659331169,0,4,1,0,1,4,1980,858.3490901,-0.326464627586788
"476",470,491,498,"Junonia coenia",173,NA,NA,205,177,251,262.25,257.25,263,0.967481667,166,0.522479704,0.149350881,16,249,74,5.75,"Junonia coenia.1997.166",-0.00767529,-0.762614608,-0.008803027,-0.710956298,"M","M","D",NA,NA,1990,173,262,"12/31/1996","6/22/1997","9/19/1997",-0.654742524,-0.615307914,-0.580261735,0.748498926,-0.875040199,0.047740478,89,"Summer",574.2782418,1446.618866,2020.897108,141.3559079,8560.900429,985.9766272,0.397207141,0,0,0,2,0,2,1997,805.7957861,-0.616398239648447
"477",699,726,737,"Polygonia interrogationis",173.25,167,181.5,211.5,198,227,293.25,272.75,303,0.90504377,166,1.451669539,1.674389323,26,14.5,29,30.25,"Polygonia interrogationis.1996.166",-0.06093192,-0.572831921,2.326126449,-0.839068292,"A","M","D","Polygonia interrogationis","Nymphalis interrogationis",1990,173,293,"12/31/1995","6/21/1996","10/19/1996",0.47099813,0.655406632,-0.580261735,0.053680226,-0.049411921,0.486475476,120,"Summer",662.6268989,1664.269439,2326.896338,140.0470982,8775.215848,1455.075974,0.385282011,2,2,0,1,2,3,1996,858.7541437,-0.324229969736797
"478",771,801,812,"Speyeria cybele",173.3,167,176,192,176,192,196.1,192.3,201,-0.71834155,162,-0.406710132,-0.319891716,15,9,16,8.7,"Speyeria cybele.1970.162",-0.58565211,1.256123338,-0.778592497,0.453510856,"L","U","D",NA,NA,1970,173,196,"12/31/1969","6/22/1970","7/15/1970",1.033868457,-0.615307914,-0.580261735,-0.641138474,0.363402218,-0.829729516,23,"Summer",743.6858796,381.788338,1125.474218,127.1518234,10840.59557,831.3219614,0.505599976,3,0,0,0,3,0,1970,890.6900341,-0.148041464860353
"479",832,862,873,"Wallengrenia egeremet",173.75,171,176,210,181,210,211.45,210,212,0.343102698,145,-0.406710132,-0.319891716,32,5,29,2,"Wallengrenia egeremet.1987.145",1.048689699,0.111494928,-1.189230251,0.104237129,"L","M","D","Wallengrenia egeremet","Hesperia egeremet Scudder, 1863",1980,173,211,"12/31/1986","6/22/1987","7/30/1987",-0.654742524,-0.615307914,-0.580261735,0.053680226,-0.875040199,-0.390994519,38,"Summer",845.8111338,727.6027615,1573.413895,167.3166334,9548.003914,748.8227236,0.473088308,0,0,0,1,0,1,1987,1142.979083,1.24382297873728
"480",833,863,874,"Wallengrenia egeremet",173.75,163,178.15,187,179,187,229.25,187,255,0.405540595,145,-0.174412673,0.032040232,24,15.15,8,68,"Wallengrenia egeremet.1988.145",0.753108236,0.896587893,-0.965924974,-0.264847976,"L","M","D","Wallengrenia egeremet","Hesperia egeremet Scudder, 1863",1980,173,229,"12/31/1987","6/21/1988","8/16/1988",-0.654742524,0.020049359,1.846407364,0.748498926,0.776216358,0.486475476,56,"Summer",713.0212515,1126.168813,1839.190065,160.0525634,10434.58388,793.6859029,0.438732525,0,1,4,2,4,3,1988,1044.041628,0.697990623528222
"481",374,394,398,"Erynnis baptisiae",174.9,129,180,185,180,185,235.7,194.3,242,0.343102698,145,-0.639007591,-0.202581067,19,51,5,47.7,"Erynnis baptisiae.1987.145",1.048689699,0.111494928,-1.189230251,0.104237129,"L","M","D",NA,NA,1980,174,235,"12/31/1986","6/23/1987","8/23/1987",-0.654742524,-0.615307914,-0.580261735,0.053680226,-0.875040199,-0.390994519,61,"Summer",852.5839734,1168.978457,2021.56243,167.3166334,9548.003914,748.8227236,0.473088308,0,0,0,1,0,1,1987,1142.979083,1.24382297873728
"482",406,426,431,"Euphydryas phaeton",174.2,173,177,184,173,184,193.4,185.4,194,1.092357461,166,-0.174412673,-0.554513015,7,4,11,8.6,"Euphydryas phaeton.1999.166",0.535212214,-0.530074919,0.701739145,1.211555032,"L","U","D",NA,NA,1990,174,193,"12/31/1998","6/23/1999","7/12/1999",1.033868457,-0.615307914,1.239740089,-0.641138474,1.601844636,-0.829729516,19,"Summer",690.6823859,379.2650989,1069.947485,154.697654,8823.499941,1128.728206,0.576161483,3,0,3,0,6,0,1999,951.6243131,0.188129513254418
"483",408,428,433,"Euphydryas phaeton",174.6,174,177,177,174,177,183.8,177,184,1.092357461,162,-0.639007591,-0.789134314,5,3,3,7,"Euphydryas phaeton.1999.162",-0.045665195,0.468135603,-1.105650777,0.569502685,"L","U","D",NA,NA,1990,174,183,"12/31/1998","6/23/1999","7/2/1999",0.47099813,0.020049359,-0.580261735,-0.641138474,-0.049411921,-0.390994519,9,"Summer",734.8694197,174.635771,909.5051907,140.422286,9950.746636,765.61427,0.516396917,2,1,0,0,2,1,1999,993.3296871,0.418215707762805
"484",423,443,448,"Euphyes conspicua",174,NA,NA,196,174,196,197.2,196,198,0.90504377,166,0.057884786,-0.671823664,9,249,22,2,"Euphyes conspicua.1996.166",-0.06093192,-0.572831921,2.326126449,-0.839068292,"L","U","D","Euphyes conspicua","Hesperia conspicua W. H. Edwards, 1863",1990,174,197,"12/31/1995","6/22/1996","7/15/1996",0.47099813,0.655406632,-0.580261735,-0.641138474,-0.049411921,0.047740478,23,"Summer",666.7749631,374.4743188,1041.249282,140.0470982,8775.215848,1455.075974,0.385282011,2,2,0,0,2,2,1996,858.7541437,-0.324229969736797
"485",476,497,504,"Lethe appalachia",174.4,167,182.95,195,191,197.5,206,200,206,0.842605874,166,1.451669539,0.26666153,32,15.95,6.5,6,"Lethe appalachia.1995.166",0.244219979,-0.008285572,-0.22645388,0.308008459,"L","M","D",NA,NA,1990,174,206,"12/31/1994","6/23/1995","7/25/1995",-0.091872197,-0.615307914,0.633072815,-0.641138474,0.363402218,-0.829729516,32,"Summer",658.5873979,562.7376238,1221.325022,147.5463667,9412.739689,942.2494508,0.492056084,1,0,2,0,3,0,1995,859.633188,-0.319380331946922
"486",481,502,509,"Limenitis archippus",174.6,165,184.3,210,199.5,219,258.45,239.7,277,0.967481667,166,1.683966998,2.026321271,32,19.3,19.5,37.3,"Limenitis archippus.1997.166",-0.00767529,-0.762614608,-0.008803027,-0.710956298,"L","M","D",NA,NA,1990,174,258,"12/31/1996","6/23/1997","9/15/1997",-0.654742524,-0.615307914,0.02640554,0.748498926,-0.46222606,0.047740478,84,"Summer",590.7059606,1370.527554,1961.233515,141.3559079,8560.900429,985.9766272,0.397207141,0,0,1,2,1,2,1997,805.7957861,-0.616398239648447
"487",536,559,568,"Malacosoma americanum",174.6,171,179,183.5,179,185,188.65,185,190,-0.468589962,166,-0.639007591,-0.319891716,10,8,6,5,"Malacosoma americana.1974.166",0.118282123,-0.811089526,0.535058925,-0.740154008,"E","U","N","Malacosoma americanum","Bombyx americana Fabricius, 1793",1970,174,188,"12/31/1973","6/23/1974","7/7/1974",1.033868457,-0.615307914,-0.580261735,1.443317626,0.363402218,0.486475476,14,"Summer",639.8756892,225.6958483,865.5715374,144.4513776,8506.15928,1095.241292,0.394489312,3,0,0,3,3,3,1974,830.2647613,-0.481404284498013
"488",547,572,581,"Nymphalis antiopa",174.9,174,178.95,187.5,180.5,191.5,197.4,191.1,201,-0.843217344,165,-0.639007591,-0.085270418,10,4.95,11,9.9,"Nymphalis antiopa.1968.165",-0.309864685,0.837360403,-0.252336671,0.410530551,"A","U","D",NA,NA,1960,174,197,"12/31/1967","6/22/1968","7/15/1968",-0.654742524,0.020049359,-0.580261735,0.053680226,-0.875040199,0.047740478,23,"Spring",516.4844937,356.5543857,873.0388794,133.9294445,10367.7002,937.049465,0.501599213,0,1,0,1,0,2,1968,804.2700073,-0.624815875173154
"489",704,732,743,"Pompeius verna",174.85,174,185.9,189.5,188,193,202,194.35,202,0.90504377,166,0.522479704,-0.085270418,18,11.9,5,7.65,"Pompeius verna.1996.166",-0.06093192,-0.572831921,2.326126449,-0.839068292,"L","M","D","Pompeius verna","Vernia verna W. H. Edwards, 1862",1990,174,202,"12/31/1995","6/22/1996","7/20/1996",0.47099813,0.655406632,-0.580261735,-0.641138474,-0.049411921,0.047740478,28,"Summer",666.7749631,468.5253585,1135.300322,140.0470982,8775.215848,1455.075974,0.385282011,2,2,0,0,2,2,1996,858.7541437,-0.324229969736797
"490",777,807,818,"Speyeria cybele",174.25,171,184,190.5,171,207.5,216,193.75,218,-0.343714168,166,-0.639007591,-0.671823664,6,13,36.5,24.25,"Speyeria cybele.1976.166",0.003739859,-0.374574202,0.135545694,0.337050717,"L","U","D",NA,NA,1970,174,216,"12/31/1975","6/22/1976","8/3/1976",-0.091872197,0.020049359,-0.580261735,1.443317626,-0.46222606,0.925210473,42,"Summer",632.6960381,705.7786132,1338.474651,141.6364412,8999.101846,1014.977028,0.494759443,1,1,0,3,1,4,1976,963.284072,0.252455745029399
"491",809,839,850,"Thymelicus lineola",174,NA,NA,174,NA,NA,187.45,178,192,-0.968093138,163,-0.406710132,-0.554513015,14,249,336,14,"Thymelicus lineola.1966.163",-0.672292485,0.652638297,-0.992624631,-0.40168392,"E","U","D",NA,NA,1960,174,187,"12/31/1965","6/23/1966","7/6/1966",-0.654742524,2.561478451,0.02640554,-0.641138474,-0.46222606,1.36394547,13,"Summer",554.4533108,273.7186041,828.1719149,125.0225906,10159.09953,788.3218045,0.425995338,0,5,1,0,1,5,1966,776.3676585,-0.778751558695322
"492",12,12,12,"Aglossa cuprina",175,169,175,182.5,177,190,203.65,190,223,0.343102698,163,0.290182245,-0.319891716,22,6,13,33,"Aglossa cuprina.1987.163",-0.089433055,0.171930403,-0.771703652,0.047926747,"L","U","N","Aglossa cuprina","Pyralis cuprina Zeller, 1872",1980,175,203,"12/31/1986","6/24/1987","7/22/1987",-0.091872197,-0.615307914,0.633072815,0.053680226,0.363402218,-0.390994519,28,"Summer",778.3782287,514.7466032,1293.124832,139.3466678,9616.251731,832.705966,0.467846733,1,0,2,1,3,1,1987,1022.05706,0.576703002680346
"493",367,387,391,"Epargyreus clarus",175.1,169,176,204,203,203,212,209.45,211,-1.030531035,127,-0.406710132,0.26666153,58,7,0,1.55,"Epargyreus clarus.1965.127",1.055232379,-1.084176913,-0.57967352,-0.050653794,"P","M","D",NA,NA,1960,175,212,"12/31/1964","6/24/1965","7/31/1965",-0.654742524,2.561478451,-0.580261735,0.053680226,-0.875040199,1.802680468,37,"Summer",823.1296668,640.7615438,1463.891211,167.4774232,8197.77057,871.2858075,0.458670498,0,5,0,1,0,6,1965,1091.226357,0.958306110317035
"494",403,423,428,"Euphydryas phaeton",175.8,171,179,189,179,189,189,187.8,187.8,-0.156400477,166,-0.406710132,-0.789134314,13,8,10,0,"Euphydryas phaeton.1979.166",0.001483224,-0.175810744,1.454394287,0.390024111,"L","U","D",NA,NA,1970,175,189,"12/31/1978","6/24/1979","7/8/1979",0.47099813,0.020049359,-0.580261735,2.832955025,-0.049411921,1.802680468,14,"Summer",710.5474258,190.0894392,900.636865,141.5809832,9223.558958,1279.940497,0.499690399,2,1,0,5,2,6,1979,876.2074296,-0.227941176489244
"495",404,424,429,"Euphydryas phaeton",175,NA,NA,175,NA,NA,189.75,179,192,0.467978492,145,-0.639007591,-0.789134314,10,249,336,13,"Euphydryas phaeton.1989.145",0.280531185,0.342629543,0.345885518,-0.450814801,"L","U","D",NA,NA,1980,175,189,"12/31/1988","6/24/1989","7/8/1989",-0.654742524,0.020049359,-0.580261735,-0.641138474,-0.875040199,-0.390994519,14,"Summer",708.0350843,276.5891833,984.6242676,148.4387337,9809.016722,1057.235381,0.421422057,0,1,0,0,0,1,1989,951.7914175,0.189051418797852
"496",661,688,699,"Polites mystic",175,NA,NA,181,175,182.5,188.5,181,190,-1.030531035,178,-0.639007591,-0.789134314,6,249,7.5,9,"Polites mystic.1965.178",-1.663873731,2.765956383,-0.483185346,1.989826909,"L","U","D",NA,NA,1960,175,188,"12/31/1964","6/24/1965","7/7/1965",-0.654742524,1.290763905,-0.580261735,-0.641138474,-0.875040199,0.486475476,13,"Summer",633.1495701,204.8931669,838.042737,100.6539597,12545.60095,890.6707783,0.648605858,0,3,0,0,0,3,1965,747.8855608,-0.935885684177786
"497",679,706,717,"Polites peckius",175,NA,NA,212,210,214,253,223,261,0.030913213,145,-0.639007591,0.149350881,21,249,4,38,"Polites peckius.1982.145",0.643898302,0.161179457,-0.266749813,-0.461178954,"P","M","D",NA,NA,1980,175,253,"12/31/1981","6/24/1982","9/10/1982",-0.654742524,-0.615307914,-0.580261735,2.138136325,-0.875040199,0.925210473,78,"Summer",790.2853245,1280.470468,2070.755793,157.3686718,9604.111038,934.1537905,0.420457324,0,0,0,4,0,4,1982,1006.367238,0.490143140239262
"498",711,739,750,"Satyrium calanus",175.5,174,179,192,174,192,194.1,188.1,195,0.780167977,163,-0.639007591,-0.789134314,7,5,18,6.9,"Satyrium calanus.1994.163",-0.493466992,0.748174855,-0.808791959,-0.560230361,"E","U","D","Satyrium calanus","Rusticus calanus H<fc>bner, [1809]",1990,175,194,"12/31/1993","6/24/1994","7/13/1994",2.15960911,-0.615307914,-0.580261735,-0.641138474,1.189030497,-0.829729516,19,"Summer",691.5744652,332.3925524,1023.967018,129.4173212,10266.98586,825.2547341,0.411237259,5,0,0,0,5,0,1994,893.6187189,-0.131884076113604
"499",714,742,753,"Satyrium calanus",175.6,175,177,183,175,183,202.2,183,210,-1.654910004,166,-0.406710132,-0.554513015,7,2,8,27,"Satyrium calanus.1955.166",0.1549919,0.518647333,0.374406818,3.499111712,"E","U","D","Satyrium calanus","Rusticus calanus H<fc>bner, [1809]",1950,175,202,"12/31/1954","6/24/1955","7/21/1955",-0.091872197,-0.615307914,-0.580261735,-0.641138474,-0.46222606,-0.829729516,27,"Summer",674.2322108,509.5219733,1183.754184,145.3535397,10007.78789,1062.965457,0.789095573,1,0,0,0,1,0,1955,882.1997458,-0.194881906219927
"500",718,746,757,"Satyrium calanus",175.7,175,177,179,176,196,196,177,196,-0.71834155,166,-0.406710132,-0.789134314,8,2,20,19,"Satyrium calanus.1970.166",-0.087636772,0.415998811,-0.077068037,-0.923320707,"E","U","D","Satyrium calanus","Rusticus calanus H<fc>bner, [1809]",1970,175,196,"12/31/1969","6/24/1970","7/15/1970",-0.654742524,0.020049359,-0.580261735,-0.641138474,-0.875040199,-0.390994519,21,"Summer",708.7875006,336.8351835,1045.622684,139.3908124,9891.870251,972.2618355,0.37743949,0,1,0,0,0,1,1970,855.1760548,-0.343970084250905
"501",721,749,760,"Satyrium calanus",175,157,175,178,175,178,194.2,192,205,-0.218838374,166,0.290182245,0.26666153,35,18,3,13,"Satyrium calanus.1978.166",-0.267959572,0.025642235,0.566595156,0.868712983,"E","U","D","Satyrium calanus","Rusticus calanus H<fc>bner, [1809]",1970,175,194,"12/31/1977","6/24/1978","7/13/1978",-0.654742524,0.655406632,-0.580261735,0.748498926,-0.875040199,0.925210473,19,"Summer",626.2177266,300.6226321,926.8403587,134.9592847,9451.053259,1101.577083,0.544248499,0,2,0,2,0,4,1978,823.2103905,-0.520322850053212
"502",730,758,769,"Satyrium caryaevorus",175.65,169,176,178,177,179.5,183.7,183,200,-1.217844725,166,-0.406710132,-0.085270418,34,7,2.5,17,"Satyrium caryaevorus.1962.166",-0.205473696,-0.229553497,0.108078324,-1.19428446,"E","U","D",NA,NA,1960,175,183,"12/31/1961","6/24/1962","7/2/1962",1.596738783,-0.615307914,-0.580261735,-0.641138474,0.776216358,-0.829729516,8,"Summer",715.6803515,140.607762,856.2881134,136.494908,9162.869014,1009.458692,0.352217199,4,0,0,0,4,0,1962,916.5597911,-0.00531947557938645
"503",758,787,798,"Speranza pustularia",175,168,175,190,188,197,209.5,204,218,0.343102698,163,0.057884786,0.26666153,36,7,9,14,"Speranza pustularia.1987.163",-0.089433055,0.171930403,-0.771703652,0.047926747,"E","U","N","Speranza pustularia","Stegania pustularia Guen<e9>e, 1857",1980,175,209,"12/31/1986","6/24/1987","7/28/1987",-0.091872197,-0.615307914,0.633072815,0.053680226,0.363402218,-0.390994519,34,"Summer",778.3782287,637.8714735,1416.249702,139.3466678,9616.251731,832.705966,0.467846733,1,0,2,1,3,1,1987,1022.05706,0.576703002680346
"504",769,799,810,"Speyeria cybele",175.4,171,193,193,171,193,221.2,193,226,-0.655903653,147,-0.639007591,-0.789134314,5,22,22,33,"Speyeria cybele.1971.147",1.208176323,-0.329483915,1.095807071,0.898427046,"L","U","D",NA,NA,1970,175,221,"12/31/1970","6/24/1971","8/9/1971",-0.654742524,-0.615307914,-0.580261735,-0.641138474,-0.875040199,-0.829729516,46,"Summer",745.4906431,870.2218622,1615.712505,171.2361011,9050.020841,1207.89848,0.547014392,0,0,0,0,0,0,1971,1008.923479,0.504245777562124
"505",781,811,822,"Speyeria cybele",175.3,160,186,211,198,220,255.3,244.2,267,0.967481667,166,2.148561916,1.909010621,35,26,22,22.8,"Speyeria cybele.1997.166",-0.00767529,-0.762614608,-0.008803027,-0.710956298,"L","U","D",NA,NA,1990,175,255,"12/31/1996","6/24/1997","9/12/1997",-0.654742524,-0.615307914,-0.580261735,0.748498926,-0.875040199,0.047740478,80,"Summer",603.0211868,1304.800578,1907.821765,141.3559079,8560.900429,985.9766272,0.397207141,0,0,0,2,0,2,1997,805.7957861,-0.616398239648447
"506",797,827,838,"Strymon melinus",175.8,159,183,235,190,237,274.5,251.4,285,0.842605874,166,0.290182245,0.38397218,15,24,47,33.6,"Strymon melinus.1995.166",0.244219979,-0.008285572,-0.22645388,0.308008459,"P","M","D","Strymon melinus","Thecla melinus[2]",1990,175,274,"12/31/1994","6/24/1995","10/1/1995",-0.091872197,-0.615307914,0.633072815,-0.641138474,0.363402218,-0.829729516,99,"Summer",668.0466383,1572.375345,2240.421983,147.5463667,9412.739689,942.2494508,0.492056084,1,0,2,0,3,0,1995,859.633188,-0.319380331946922
"507",86,99,100,"Catocala amica",176,173,176,206,176,206,236,211,236,0.155789007,106,-0.639007591,0.149350881,21,3,30,25,"Catocala amica.1984.106",1.609141902,-1.805294205,2.007602512,0.402867851,"E","U","N","Catocala amica","Catocala amica var. nerissa H.Edwards, 1880",1980,176,236,"12/31/1983","6/24/1984","8/23/1984",-0.654742524,1.926121178,-0.580261735,2.138136325,-0.875040199,2.680150462,60,"Fall",862.913128,1086.624353,1949.537481,181.0900412,7383.436253,1391.082876,0.500885941,0,4,0,4,0,8,1984,1138.213895,1.2175337054883
"508",305,320,321,"Colias eurytheme",176,NA,NA,240,176,243,269,248,288,-0.655903653,161,-0.406710132,0.032040232,31,249,67,40,"Colias eurytheme.1971.161",-0.533544294,1.499869475,-1.480528653,-0.631214364,"P","M","D",NA,NA,1970,176,269,"12/31/1970","6/25/1971","9/26/1971",-0.091872197,-0.615307914,0.02640554,1.443317626,-0.049411921,0.486475476,93,"Summer",655.1133885,1432.707742,2087.82113,128.4324004,11115.85016,690.2993758,0.40462981,1,0,1,3,2,3,1971,878.8125537,-0.213568853862642
"509",469,490,497,"Idia americalis",176.6,151,183,197,183,197,207,199,207,-1.53003421,162,-0.406710132,-0.085270418,17,32,14,8,"Idia americalis.1957.162",-0.469689767,0.314269807,-0.667198985,-0.833459024,"L","M","N","Idia americalis","Idia pulverosa (J. B. Smith, 1893)",1950,176,207,"12/31/1956","6/25/1957","7/26/1957",-0.654742524,-0.615307914,-0.580261735,-0.641138474,-0.875040199,-0.829729516,31,"Summer",691.203575,514.4157695,1205.619344,130.001659,9776.990994,853.7014912,0.385804142,0,0,0,0,0,0,1957,857.2964689,-0.332271879337291
"510",495,516,523,"Limenitis arthemis",176.5,176,181.5,192,177,208,233,212,238,-0.09396258,165,-0.639007591,-0.319891716,11,5.5,31,26,"Limenitis arthemis.1980.165",-0.335247446,0.992304082,-0.977002558,0.933442471,"L","M","D","Limenitis arthemis","Basilarchia arthemis",1980,176,233,"12/31/1979","6/24/1980","8/20/1980",-0.654742524,1.926121178,0.02640554,-0.641138474,-0.46222606,0.925210473,57,"Summer",591.5964068,962.5515285,1554.147935,133.3056498,10542.67306,791.4603592,0.550273755,0,4,1,0,1,4,1980,795.9575697,-0.670675124258714
"511",589,616,625,"Paonias excaecatus",176.75,173,178,192,182.5,200.5,203.75,201.5,209,0.218226904,163,-0.639007591,-0.085270418,16,5,18,7.5,"Paonias excaecata.1985.163",-0.574650836,0.856948658,0.018309894,-0.105327572,"P","M","N","Paonias excaecatus","Sphinx excaecata J.E. Smith, 1797",1980,176,203,"12/31/1984","6/25/1985","7/22/1985",-0.091872197,0.020049359,-0.580261735,-0.641138474,-0.46222606,-0.390994519,27,"Summer",689.8389063,447.7992356,1137.638142,127.4221855,10389.82058,991.4237525,0.453581264,1,1,0,0,1,1,1985,928.3149948,0.0595333197702949
"512",664,691,702,"Polites mystic",176.85,173,184,185,178.5,186,186.65,185.3,187,-1.342720519,181,-0.406710132,-0.789134314,8,11,7.5,1.7,"Polites mystic.1960.181",-1.809328485,0.415352324,-0.984403691,-0.081554564,"L","U","D",NA,NA,1960,176,186,"12/31/1959","6/24/1960","7/4/1960",-0.654742524,-0.615307914,-0.580261735,-0.641138474,-0.875040199,-0.829729516,10,"Summer",485.2943971,136.9196813,622.2140784,97.07933258,9891.140194,789.9734335,0.455794142,0,0,0,0,0,0,1960,641.5875728,-1.52232568451966
"513",732,760,771,"Satyrium caryaevorus",176.5,175,188.05,189,176,176,196.75,191.95,199,-0.218838374,166,-0.406710132,-0.202581067,22,13.05,0,7.05,"Satyrium caryaevorus.1978.166",-0.267959572,0.025642235,0.566595156,0.868712983,"E","U","D",NA,NA,1970,176,196,"12/31/1977","6/25/1978","7/15/1978",-0.654742524,0.655406632,-0.580261735,0.748498926,-0.875040199,0.925210473,20,"Summer",634.4185042,316.8859018,951.3044059,134.9592847,9451.053259,1101.577083,0.544248499,0,2,0,2,0,4,1978,823.2103905,-0.520322850053212
"514",746,774,785,"Satyrium liparops",176.4,174,178,184,178,184,189,185.2,189,-0.156400477,166,-0.639007591,-0.554513015,13,4,6,3.8,"Satyrium liparops.1979.166",0.001483224,-0.175810744,1.454394287,0.390024111,"E","U","D","Satyrium liparops","Thecla liparops Le Conte, [1833]",1970,176,189,"12/31/1978","6/25/1979","7/8/1979",0.47099813,0.655406632,-0.580261735,2.832955025,-0.049411921,2.241415465,13,"Summer",712.2671499,175.5946379,887.8617878,141.5809832,9223.558958,1279.940497,0.499690399,2,2,0,5,2,7,1979,876.2074296,-0.227941176489244
"515",762,792,803,"Speyeria aphrodite",176.4,174,186,198,174,211,246.2,198,255,-1.904661592,163,-0.639007591,-0.671823664,5,12,37,57,"Speyeria aphrodite.1951.163",-0.599912192,0.41616155,-0.544009716,-2.170656327,"L","U","D",NA,NA,1950,176,246,"12/31/1950","6/25/1951","9/3/1951",-0.654742524,-0.615307914,-0.580261735,1.443317626,-0.875040199,0.486475476,70,"Summer",703.3644488,1124.187471,1827.55192,126.8013744,9892.054027,878.4508493,0.261332957,0,0,0,3,0,3,1951,839.3535181,-0.431262126201477
"516",20,29,30,"Anagrapha falcifera",177.35,176,179,193.5,179.5,222,227.55,209.85,228,-1.342720519,162,-0.639007591,-0.085270418,10,3,42.5,18.15,"Anagrapha falcifera.1960.162",-0.642623163,1.080184323,-1.288359646,-0.150305972,"P","M","N","Anagrapha falcifera","Plusia falcifera",1960,177,227,"12/31/1959","6/25/1960","8/14/1960",-0.654742524,-0.615307914,-0.580261735,-0.641138474,-0.875040199,-0.829729516,50,"Summer",609.0011653,788.1237087,1397.124874,125.7517298,10641.91336,728.907118,0.449394511,0,0,0,0,0,0,1960,825.9697555,-0.50509958908666
"517",124,137,138,"Catocala crataegi",177,NA,NA,190,187,190,191.2,190,196,0.405540595,162,-0.639007591,-0.671823664,17,249,3,6,"Catocala crataegi.1988.162",-0.193007419,1.676653568,-1.034621482,1.137270169,"E","U","N",NA,NA,1980,177,191,"12/31/1987","6/25/1988","7/9/1988",-0.091872197,-0.615307914,0.02640554,-0.641138474,-0.049411921,-0.829729516,14,"Summer",748.3020742,249.8557982,998.1578724,136.8012733,11315.48669,779.8844209,0.569246778,1,0,1,0,2,0,1988,957.8431542,0.222438508611978
"518",126,139,140,"Catocala grynea",177,175,183,188,175,221,224.75,190.5,226,-1.53003421,166,-0.639007591,-0.671823664,6,8,46,35.5,"Catocala grynea.1957.166",0.383745154,-0.372294652,-0.484145106,0.71478586,"E","U","N","Catocala grynea","Ephesia grynea",1950,177,224,"12/31/1956","6/26/1957","8/12/1957",1.033868457,-0.615307914,-0.580261735,-0.641138474,0.363402218,-0.829729516,47,"Fall",754.2555755,811.1515226,1565.407098,150.9752713,9001.676067,890.4779576,0.529920403,3,0,0,0,3,0,1957,946.1498665,0.157927300339761
