Year,id_cells,MAT,bio4,MAP,bio15
1988,343,-8.675,1602.013591,26.13907407,0.808661998
1989,343,-8.903148148,1710.069151,21.7462963,0.64170379
1990,343,-10.12851852,1662.347835,24.60703704,0.965413872
1991,343,-8.678888889,1655.138241,26.79703704,0.672224066
1992,343,-8.240740741,1421.122735,20.53518519,0.438124451
1993,343,-7.778888889,1451.222026,22.19796296,0.790025457
1994,343,-7.534074074,1719.151139,16.03833333,0.623207632
1995,343,-7.886111111,1469.875665,20.09222222,0.622943189
1996,343,-7.895,1655.197805,22.67518519,0.715484775
1997,343,-7.413333333,1579.065671,24.33351852,0.583483916
1998,343,-4.818148148,1565.02322,27.56425926,0.717132074
1999,343,-6.238148148,1401.147169,27.94833333,0.645851217
2000,343,-7.57537037,1543.350054,23.94111111,0.797214418
2001,343,-7.237777778,1482.681393,21.00037037,0.698517678
2002,343,-8.693888889,1549.92905,19.15759259,0.898870841
2003,343,-7.941111111,1637.530465,21.21166667,0.819216944
2004,343,-10.49574074,1589.899558,19.89074074,0.632362111
2005,343,-7.313333333,1420.693167,21.23240741,0.746805871
2006,343,-4.822407407,1416.572101,20.18925926,0.638630391
2007,343,-7.876111111,1528.500631,18.7612963,0.622039001
2008,343,-8.401481481,1672.10353,22.03722222,0.687649011
2009,343,-8.056851852,1512.027232,17.65759259,0.707230356
2010,343,-5.112962963,1413.528354,15.31481481,0.799584403
1900,344,-9.787588652,1694.108176,20.37074468,0.727560246
1901,344,-9.70141844,1590.527269,13.90265957,0.824938398
1902,344,-10.5035461,1548.27095,21.14007092,0.972731877
1903,344,-9.805496454,1521.409369,19.91719858,0.691241465
1904,344,-10.12730496,1674.997708,21.94184397,0.809502971
1905,344,-8.674113475,1540.966225,26.75975177,0.814336855
1906,344,-9.532978723,1677.14069,21.64503546,0.900580824
1907,344,-12.28758865,1574.483619,21.05939716,0.549624537
1908,344,-10.69468085,1634.664456,10.82659574,0.848071551
1909,344,-11.46312057,1743.472153,15.47978723,0.725576171
1910,344,-9.193262411,1487.534753,19.95514184,1.18163374
1911,344,-10.11985816,1629.099693,17.36985816,0.760411169
1912,344,-9.002659574,1572.989524,9.981560284,0.783615097
1913,344,-10.85,1643.097079,17.01028369,1.059352016
1914,344,-10.80975177,1710.165362,19.22375887,0.906296421
1915,344,-8.249113475,1451.221747,15.42074468,0.877311996
1916,344,-10.92074468,1694.016709,18.41205674,0.800889109
1917,344,-11.7322695,1754.618941,17.95691489,0.962458232
1918,344,-11.26684397,1561.464671,15.01365248,0.817186186
1919,344,-10.75035461,1633.988182,21.0141844,0.900063414
1920,344,-9.295744681,1499.36074,18.85301418,1.087200123
1921,344,-9.078900709,1594.397969,24.10656028,1.167382771
1922,344,-10.64361702,1635.796953,19.375,0.667109703
1923,344,-10.47890071,1683.601309,14.89148936,0.517533493
1924,344,-9.494326241,1560.767898,19.32960993,0.947103827
1925,344,-10.5927305,1754.798509,17.16648936,0.659096042
1926,344,-9.746808511,1515.583817,17.8998227,0.48741991
1927,344,-10.11719858,1688.313445,11.44556738,0.937422624
1928,344,-8.331914894,1406.568069,8.097163121,0.84955268
1929,344,-10.19308511,1627.93453,17.15230496,0.731630995
1930,344,-8.462234043,1551.562825,25.3643617,1.017125844
1931,344,-7.704255319,1490.025647,20.84166667,0.341409813
1932,344,-10.10159574,1743.886156,21.06329787,0.570480476
1933,344,-11.5072695,1780.688685,21.26560284,0.721575589
1934,344,-9.900886525,1458.506631,14.81258865,0.711220207
1935,344,-10.12748227,1624.721683,23.58546099,0.52280353
1936,344,-11.67801418,1764.193928,21.45336879,0.88806822
1937,344,-8.85212766,1600.40899,19.37907801,0.680019421
1938,344,-7.909042553,1577.167821,18.19184397,0.84585375
1939,344,-9.628191489,1594.938065,27.10390071,0.63116055
1940,344,-7.914716312,1439.460045,18.03102837,0.55737875
1941,344,-9.132446809,1561.874923,20.11542553,0.442817199
1942,344,-8.349113475,1527.627707,17.03758865,0.635505524
1943,344,-7.825,1499.257976,15.67340426,0.464765953
1944,344,-7.422340426,1440.832471,13.87074468,0.688685573
1945,344,-9.67606383,1544.718257,14.5820922,0.69943291
1946,344,-10.13244681,1655.784159,15.16702128,0.434458473
1947,344,-10.15833333,1509.814175,13.29893617,0.55986411
1948,344,-9.453900709,1654.5635,19.14840426,0.919615801
1949,344,-9.818971631,1574.993558,15.80230496,0.396733736
1950,344,-11.67375887,1649.870086,17.39680851,0.750182617
1951,344,-10.8962766,1680.88412,17.82907801,0.865549028
1952,344,-8.641843972,1555.831375,19.64308511,0.472183239
1953,344,-8.384219858,1565.429877,14.49113475,0.699322345
1954,344,-8.890070922,1624.7585,14.38315603,0.691732839
1955,344,-9.839539007,1728.38285,16.56329787,0.619311736
1956,344,-10.90159574,1605.799701,11.86117021,0.572219388
1957,344,-10.89929078,1624.694664,18.04503546,0.729778642
1958,344,-9.166134752,1592.101071,20.04485816,0.507348488
1959,344,-10.71010638,1395.051114,23.03315603,0.703573595
1960,344,-9.72251773,1621.652318,22.14219858,0.640807306
1961,344,-10.93900709,1674.732407,18.86560284,0.64031919
1962,344,-10.63315603,1696.322491,19.79858156,0.635179094
1963,344,-9.329432624,1658.034136,23.30815603,0.694683716
1964,344,-10.22074468,1697.292928,16.15319149,0.488731163
1965,344,-10.46985816,1641.346596,16.84148936,1.012591873
1966,344,-10.65070922,1800.593108,19.54060284,0.730707978
1967,344,-10.41453901,1622.681594,19.86560284,0.744452444
1968,344,-9.424822695,1494.952478,21.68351064,0.58619663
1969,344,-8.775531915,1451.964487,15.94343972,0.991023379
1970,344,-9.614184397,1672.426484,23.12056738,0.915618406
1971,344,-8.559397163,1647.592771,19.69131206,0.824898189
1972,344,-11.56932624,1675.889294,17.52234043,0.636693519
1973,344,-7.195744681,1707.178561,21.22304965,1.024886079
1974,344,-10.04769504,1633.881673,24.34113475,0.708470043
1975,344,-8.862056738,1743.068783,17.34556738,0.93527247
1976,344,-8.519858156,1701.47517,19.99184397,0.572909707
1977,344,-8.105851064,1534.179398,23.57677305,0.394799469
1978,344,-10.50602837,1445.157422,19.20975177,0.77822534
1979,344,-10.54769504,1627.251205,19.57765957,0.662345574
1980,344,-8.857446809,1571.300229,13.62092199,0.655001399
1981,344,-7.036524823,1401.043454,19.13067376,0.806774963
1982,344,-11.60283688,1693.427722,20.42819149,0.780772226
1983,344,-10.01028369,1623.510019,22.11542553,0.796881825
1984,344,-9.083333333,1639.590873,20.3320922,0.838454394
1985,344,-10.47943262,1591.406377,21.14911348,0.556193363
1986,344,-10.12801418,1542.341627,17.07765957,0.628027763
1987,344,-8.275177305,1346.929444,20.96755319,0.628875643
1988,344,-10.00088652,1635.740415,21.55833333,0.803957655
1989,344,-10.19574468,1704.1104,20.11294326,0.60308051
1990,344,-11.37695035,1649.269507,20.75177305,0.899525492
1991,344,-10.06826241,1678.775008,19.1070922,0.708473757
1992,344,-9.669680851,1442.308812,17.1748227,0.558383027
1993,344,-9.740248227,1518.085197,18.43546099,0.860162806
1994,344,-9.276241135,1733.680853,12.05585106,0.768321828
1995,344,-9.784219858,1509.503665,16.87730496,0.797336624
1996,344,-9.237588652,1722.469048,18.05957447,0.792228387
1997,344,-8.928191489,1593.109994,20.94113475,0.744826722
1998,344,-6.095921986,1587.446707,23.21914894,0.854858818
1999,344,-7.538297872,1420.009742,25.07393617,0.64870856
2000,344,-8.853191489,1562.108315,21.51294326,0.497294106
2001,344,-8.37535461,1503.084673,15.46843972,0.779197879
2002,344,-9.974113475,1595.299468,16.94148936,0.983854949
2003,344,-9.113120567,1642.999206,18.00531915,0.806195211
2004,344,-12.16808511,1648.384171,12.69822695,0.670675305
2005,344,-9.409397163,1506.7256,20.16684397,0.879418623
2006,344,-6.564184397,1445.899162,17.3037234,0.798602337
2007,344,-9.370744681,1522.468809,17.12198582,0.702654722
2008,344,-9.84822695,1685.888386,23.44007092,0.660977852
2009,344,-9.362234043,1508.494602,17.15195035,0.595495382
2010,344,-6.382269504,1384.805312,20.76312057,0.57387299
1900,345,-10.53333333,1700.54701,21.30796296,1.00885581
1901,345,-10.61592593,1612.035535,13.26296296,0.855143526
1902,345,-11.32925926,1543.264993,18.89740741,1.14903587
1903,345,-10.76722222,1545.572928,17.67907407,0.687444064
1904,345,-11.15018519,1677.002285,17.40555556,0.902577601
1905,345,-10.33222222,1580.552462,22.68518519,0.851140878
1906,345,-10.50740741,1678.116826,19.85814815,0.990611025
1907,345,-13.16425926,1605.870512,18.37037037,0.512015592
1908,345,-11.53555556,1669.348468,8.710740741,1.016881813
1909,345,-12.39,1761.245117,12.0187037,0.755529749
1910,345,-10.02407407,1517.172667,17.54481481,1.401301218
1911,345,-11.31203704,1644.020895,14.19407407,0.847266538
1912,345,-10.10148148,1594.615476,8.202407407,0.801000361
1913,345,-12.09796296,1672.214035,16.38611111,1.089930667
1914,345,-12.22648148,1744.033174,17.94259259,0.941259713
1915,345,-9.362407407,1475.572895,12.50666667,0.907465198
1916,345,-12.30796296,1717.390311,16.17611111,0.96773503
1917,345,-12.875,1778.111164,16.74907407,1.158970089
1918,345,-12.33333333,1575.195162,12.67648148,0.810210543
1919,345,-11.80388889,1644.067198,18.74481481,0.908650767
1920,345,-10.41925926,1518.273947,16.85537037,1.038226063
1921,345,-10.32611111,1619.929694,22.02759259,1.246366523
1922,345,-12.3812963,1680.190753,13.42666667,0.672058669
1923,345,-12.07796296,1713.877125,12.91277778,0.751395048
1924,345,-9.992037037,1551.871863,16.05888889,1.048151068
1925,345,-11.36648148,1726.196686,13.27981481,0.83042891
1926,345,-11.24240741,1569.107656,16.33944444,0.68199111
1927,345,-11.11444444,1631.664458,9.109444444,1.145331745
1928,345,-9.86,1478.226017,6.598148148,1.107041257
1929,345,-11.70555556,1608.196939,14.64148148,0.815378029
1930,345,-9.957777778,1602.036791,20.02074074,1.171325171
1931,345,-9.393518519,1541.213806,18.30796296,0.616256672
1932,345,-11.25240741,1753.55713,22.10388889,0.54593031
1933,345,-12.62148148,1770.065481,16.87703704,0.840603825
1934,345,-11.43703704,1525.942981,14.18611111,1.027467285
1935,345,-11.41907407,1695.179196,17.64574074,0.577014356
1936,345,-12.91,1730.164954,19.77444444,0.830578036
1937,345,-10.27444444,1619.425798,20.28240741,0.818324799
1938,345,-9.355555556,1596.319255,16.66462963,0.61377502
1939,345,-11.18425926,1624.786403,21.23111111,0.581442207
1940,345,-9.051111111,1450.72898,17.14574074,0.396441622
1941,345,-10.63203704,1570.792158,15.48851852,0.319834953
1942,345,-10.03388889,1561.249325,16.72685185,0.420361049
1943,345,-9.849074074,1571.314343,12.48333333,0.728898133
1944,345,-9.204259259,1510.7281,14.81685185,0.673091646
1945,345,-11.03148148,1521.422802,11.45037037,0.667858551
1946,345,-11.65555556,1596.734814,7.773888889,0.889700258
1947,345,-10.88277778,1427.580634,15.28851852,0.635240304
1948,345,-10.49111111,1693.327642,14.15851852,0.823680446
1949,345,-11.34240741,1611.500174,6.702037037,0.742367615
1950,345,-12.70907407,1634.259257,10.72648148,0.748414073
1951,345,-11.59018519,1673.52166,10.48481481,0.660991429
1952,345,-9.890740741,1564.727757,14.66037037,0.589656427
1953,345,-9.988333333,1572.869247,13.24833333,0.825492206
1954,345,-10.10462963,1690.661193,10.96759259,0.785885004
1955,345,-10.80481481,1723.360948,16.51777778,0.598309146
1956,345,-12.41648148,1609.280006,11.55018519,1.234009434
1957,345,-11.89111111,1632.811867,12.73759259,0.969484061
1958,345,-10.59888889,1591.210998,16.72796296,0.803844059
1959,345,-11.43740741,1451.931826,15.80444444,0.757848388
1960,345,-10.46759259,1665.042594,17.10537037,0.729707822
1961,345,-11.99314815,1621.033823,17.22388889,0.740126275
1962,345,-12.02962963,1699.340549,15.82981481,0.606474959
1963,345,-11.05777778,1647.020539,17.03907407,0.690796042
1964,345,-11.58703704,1701.779676,14.18425926,0.600500138
1965,345,-11.7112963,1602.985961,15.10185185,0.874962782
1966,345,-11.5,1770.495271,15.87222222,0.566612608
1967,345,-11.61462963,1631.756365,19.04611111,0.700346627
1968,345,-10.58407407,1521.082453,21.11425926,0.911457087
1969,345,-10.25555556,1497.252496,13.26148148,0.899678548
1970,345,-11.04574074,1680.997251,20.17962963,0.868498275
1971,345,-9.854259259,1630.801856,16.53611111,0.639269488
1972,345,-13.36740741,1681.586068,16.42888889,0.710455926
1973,345,-9.102037037,1735.367991,16.46296296,0.957481017
1974,345,-11.38814815,1682.888336,18.65407407,0.749591972
1975,345,-10.13425926,1743.534548,19.76481481,0.845421888
1976,345,-10.61351852,1692.236172,16.95481481,0.598892341
1977,345,-9.238333333,1530.483353,22.28814815,0.450708589
1978,345,-12.19537037,1443.729548,16.64962963,0.88866828
1979,345,-12.13759259,1650.785471,15.86444444,0.663281476
1980,345,-10.72685185,1576.088376,9.013518519,0.784978475
1981,345,-8.691111111,1456.638981,14.87425926,0.798423481
1982,345,-12.67462963,1680.850681,18.83185185,0.886853696
1983,345,-11.02351852,1644.812584,16.53537037,0.941825668
1984,345,-10.40648148,1630.592176,14.44648148,0.835388234
1985,345,-11.25907407,1623.166628,19.41425926,0.770455064
1986,345,-11.45814815,1548.924517,19.16666667,0.841484384
1987,345,-10.17,1393.994911,17.87018519,0.738327221
1988,345,-11.14907407,1659.920929,16.82444444,0.749820471
1989,345,-11.56185185,1685.627206,16.70962963,0.907663853
1990,345,-12.59481481,1639.936376,18.53037037,0.784802924
1991,345,-11.47981481,1692.798745,15.50259259,0.783361005
1992,345,-11.29203704,1457.067755,16.30907407,0.857910864
1993,345,-11.17074074,1583.745341,14.29907407,0.988813681
1994,345,-10.34944444,1729.463636,11.94092593,1.085593833
1995,345,-11.07407407,1550.399744,13.22148148,1.067315134
1996,345,-10.34018519,1739.674723,13.71592593,1.023403103
1997,345,-10.37888889,1612.280337,15.2687037,0.902589436
1998,345,-8.579444444,1623.633921,27.3512963,1.358191832
1999,345,-8.913333333,1436.766542,25.99018519,0.755733373
2000,345,-10.42944444,1563.12552,20.70092593,0.594251399
2001,345,-9.314444444,1537.060237,15.9637037,0.857534494
2002,345,-11.08833333,1604.089883,18.61759259,1.066073288
2003,345,-10.01444444,1641.004747,14.47833333,0.649653988
2004,345,-13.31777778,1703.733959,10.87537037,0.872254687
2005,345,-10.57907407,1575.211734,18.90407407,0.860560148
2006,345,-7.870185185,1457.578397,15.81462963,0.775992213
2007,345,-10.41277778,1537.296942,14.97055556,0.704491832
2008,345,-10.95648148,1711.288535,25.20537037,0.789765507
2009,345,-10.18703704,1507.522087,15.50611111,0.798593983
2010,345,-7.382777778,1381.325485,24.55722222,0.701737476
1900,346,-11.374375,1712.576547,32.07229167,1.274756524
1901,346,-11.75,1669.005468,21.47458333,1.002957602
1902,346,-12.073125,1535.763067,22.904375,1.161775462
1903,346,-11.6325,1571.813748,21.16708333,0.796197883
1904,346,-12.07208333,1676.876683,19.38875,0.808964576
1905,346,-12.22333333,1643.660264,26.761875,0.880260623
1906,346,-11.578125,1687.465999,27.11,0.778962648
1907,346,-14.05,1642.358495,19.45541667,0.56668675
1908,346,-12.46375,1712.918835,11.86729167,1.123561162
1909,346,-13.2325,1767.667635,16.34125,0.741661058
1910,346,-11.10458333,1595.953269,19.33208333,1.477149031
1911,346,-12.569375,1665.718116,17.868125,0.71703264
1912,346,-11.31479167,1616.444117,14.896875,0.822143121
1913,346,-13.38479167,1707.811294,25.24270833,0.971409712
1914,346,-13.67645833,1781.951609,27.23666667,0.801027811
1915,346,-10.55604167,1498.198798,15.060625,0.726454126
1916,346,-13.43604167,1726.80008,21.568125,0.882031192
1917,346,-13.83645833,1783.991164,22.92375,1.153417361
1918,346,-13.37333333,1600.961066,16.64145833,0.646979622
1919,346,-12.56625,1656.366,23.67041667,0.86588878
1920,346,-11.41229167,1543.480968,24.88479167,0.677334956
1921,346,-11.63854167,1656.147202,26.35645833,1.063644502
1922,346,-14.21541667,1722.312648,16.48375,0.750820701
1923,346,-13.68708333,1749.923488,15.38354167,0.865697154
1924,346,-10.75375,1559.951004,18.80645833,0.99983817
1925,346,-12.396875,1725.437471,15.73291667,0.826066306
1926,346,-12.95375,1637.05387,21.77416667,0.948357942
1927,346,-12.29541667,1598.508323,12.98416667,1.097485601
1928,346,-11.453125,1547.597447,10.444375,1.302493986
1929,346,-13.55333333,1624.652047,17.47395833,0.822547811
1930,346,-11.769375,1630.252642,20.55645833,1.102641773
1931,346,-11.25583333,1594.97862,23.07375,0.785052783
1932,346,-12.531875,1760.491088,32.01354167,0.708272956
1933,346,-13.97333333,1759.149428,18.58208333,0.951296057
1934,346,-13.24625,1631.634725,20.95208333,1.160217081
1935,346,-13.17333333,1791.894482,18.22666667,0.799389357
1936,346,-14.10625,1693.28486,24.301875,0.767150595
1937,346,-11.63729167,1633.171054,29.20125,0.871720776
1938,346,-10.78625,1609.693522,23.20270833,0.41972896
1939,346,-12.69791667,1655.586836,23.83270833,0.660675494
1940,346,-10.66729167,1502.674171,22.01854167,0.522070888
1941,346,-12.03541667,1573.043333,19.265625,0.447160031
1942,346,-11.99333333,1560.565141,24.29875,0.369975885
1943,346,-12.15083333,1623.196521,14.72833333,1.05286438
1944,346,-11.07520833,1573.03058,19.88770833,0.924348602
1945,346,-12.64208333,1502.376712,14.55666667,0.574271684
1946,346,-13.11041667,1609.391666,10.21895833,1.232498442
1947,346,-11.83916667,1407.938679,24.16583333,0.850531236
1948,346,-11.64770833,1735.491159,16.84479167,0.903639818
1949,346,-13.04416667,1678.744303,5.549583333,0.746321086
1950,346,-13.7425,1643.677229,12.06291667,0.827765113
1951,346,-12.650625,1691.137256,11.814375,0.691664987
1952,346,-11.3325,1588.069948,18.21520833,0.800693291
1953,346,-11.318125,1596.072581,16.57541667,0.934548436
1954,346,-11.54541667,1746.46337,12.60916667,0.852829756
1955,346,-11.918125,1728.953132,22.52166667,0.728938083
1956,346,-13.85854167,1614.86491,14.72645833,1.520888625
1957,346,-12.99958333,1651.41806,14.55958333,1.147350173
1958,346,-11.896875,1610.178384,18.544375,1.084746092
1959,346,-12.56583333,1501.943559,18.64520833,0.924474101
1960,346,-11.48958333,1705.477613,16.82708333,1.035801314
1961,346,-13.20895833,1592.380774,19.241875,0.996674408
1962,346,-13.49020833,1715.590672,19.34979167,0.797113123
1963,346,-12.69020833,1659.784087,16.29104167,0.841665171
1964,346,-13.081875,1732.355223,15.90708333,0.902622096
1965,346,-13.079375,1597.580453,15.45395833,0.734635183
1966,346,-12.67229167,1768.750337,15.265,0.6363435
1967,346,-12.98104167,1653.55994,23.45,0.687987559
1968,346,-11.811875,1558.339183,22.97729167,1.035656401
1969,346,-11.69416667,1538.461438,16.465,1.000334402
1970,346,-12.46479167,1687.836521,24.5775,0.968533398
1971,346,-11.2325,1638.81639,19.6375,0.712873663
1972,346,-15.213125,1697.48662,16.64791667,0.74036352
1973,346,-10.994375,1772.545334,18.86291667,1.049140751
1974,346,-13.00875,1726.010654,19.85333333,0.778743532
1975,346,-11.551875,1773.529274,25.23479167,0.976811067
1976,346,-12.55166667,1695.916423,18.11979167,0.657555327
1977,346,-10.68958333,1558.699615,26.909375,0.502637024
1978,346,-13.62729167,1451.672189,20.59166667,0.936133145
1979,346,-13.5375,1686.886192,18.953125,0.725724844
1980,346,-11.82625,1620.056467,16.61979167,0.850447535
1981,346,-10.24854167,1492.415664,17.96604167,0.762230048
1982,346,-13.956875,1753.864231,24.224375,0.947902459
1983,346,-12.39375,1656.287291,20.57770833,0.936839007
1984,346,-11.72208333,1650.044207,18.61416667,0.83060416
1985,346,-12.06791667,1662.085896,28.48916667,0.913768658
1986,346,-12.15166667,1541.603395,24.50020833,0.888293997
1987,346,-11.615,1447.403861,24.2875,0.642350659
1988,346,-12.389375,1702.322747,23.5025,0.700223733
1989,346,-13.245625,1697.906734,17.49145833,0.73535561
1990,346,-13.59791667,1663.571987,23.61354167,0.751859764
1991,346,-12.7575,1716.911561,19.66270833,0.586404417
1992,346,-12.98104167,1484.377568,21.52875,0.878457833
1993,346,-12.39625,1677.605363,19.15229167,0.796471699
1994,346,-11.32375,1723.868446,18.5925,1.098763302
1995,346,-11.88395833,1577.755565,14.713125,1.077391802
1996,346,-11.10229167,1713.055863,21.27729167,1.139937772
1997,346,-11.32166667,1632.846646,16.98145833,0.980667618
1998,346,-9.993541667,1713.76452,25.46708333,0.999443751
1999,346,-9.830416667,1456.948233,23.96166667,0.752943114
2000,346,-11.60666667,1575.171569,19.02854167,0.690132889
2001,346,-10.025,1558.137012,21.11666667,0.777893774
2002,346,-12.11479167,1619.357511,24.7125,0.968934913
2003,346,-10.96229167,1649.680605,18.311875,0.555171547
2004,346,-14.10625,1727.398717,17.15395833,0.801081685
2005,346,-10.92354167,1571.67907,27.28791667,0.683651873
2006,346,-8.877916667,1447.115603,20.834375,0.72723056
2007,346,-11.30833333,1572.179696,19.84229167,0.759506502
2008,346,-11.47916667,1715.362451,23.94916667,0.829721357
2009,346,-10.99770833,1534.16106,18.180625,1.216381934
2010,346,-8.471875,1394.954819,21.170625,0.800061383
1900,347,-11.14375,1670.008347,40.26534091,1.366433999
1901,347,-11.69602273,1682.711575,28.37159091,1.108698891
1902,347,-11.67102273,1492.829626,24.71818182,1.19397599
1903,347,-11.23674242,1539.465139,22.70549242,0.938365017
1904,347,-11.6719697,1619.043042,20.80265152,0.803056051
1905,347,-12.45378788,1637.676416,30.82518939,0.859066742
1906,347,-11.35549242,1652.268219,34.23731061,0.680462659
1907,347,-13.69791667,1618.322868,19.01060606,0.492066432
1908,347,-12.15378788,1697.31956,14.2717803,1.105959718
1909,347,-12.68503788,1717.79893,20.56742424,0.810466323
1910,347,-10.97878788,1613.448745,19.15984848,1.485480572
1911,347,-12.46761364,1633.637564,20.39507576,0.667409777
1912,347,-11.38352273,1576.015668,21.8594697,0.939095913
1913,347,-13.26060606,1691.013983,33.45170455,0.875360743
1914,347,-13.87026515,1758.859067,34.93844697,0.751746091
1915,347,-10.45738636,1443.455525,16.11287879,0.629809825
1916,347,-12.92234848,1662.601615,26.11988636,0.793564988
1917,347,-13.33087121,1713.18963,28.1125,1.156600629
1918,347,-12.97537879,1575.039384,20.93390152,0.678309604
1919,347,-11.72462121,1622.910215,27.90284091,0.876935918
1920,347,-10.84621212,1522.017618,31.53257576,0.509216285
1921,347,-11.56950758,1648.075454,29.11003788,0.894388184
1922,347,-14.4280303,1692.140001,19.30170455,0.899560015
1923,347,-13.77253788,1730.489912,20.68901515,0.827817512
1924,347,-10.46496212,1525.689691,20.82253788,0.870587178
1925,347,-12.25151515,1690.592692,17.55151515,0.806480543
1926,347,-13.05416667,1626.467081,25.06799242,1.021339135
1927,347,-12.1842803,1547.429435,20.15909091,1.025233886
1928,347,-11.47329545,1535.708465,12.45397727,1.297113247
1929,347,-13.77234848,1598.721367,17.8905303,0.773813625
1930,347,-11.93636364,1588.780141,19.76496212,1.026658183
1931,347,-11.32746212,1570.315407,26.56174242,0.766201224
1932,347,-12.52253788,1728.898609,38.65037879,0.73303975
1933,347,-13.93333333,1711.407288,20.95662879,0.963449346
1934,347,-13.33655303,1621.340891,24.46704545,1.070963722
1935,347,-13.26893939,1782.670914,20.50871212,0.843472858
1936,347,-13.95265152,1632.367154,27.17878788,0.742797513
1937,347,-11.63465909,1593.51483,36.05265152,0.88696896
1938,347,-10.69810606,1570.541923,26.37632576,0.399302918
1939,347,-12.60909091,1629.173102,27.06893939,0.694924868
1940,347,-10.79090909,1475.404069,25.47367424,0.545363177
1941,347,-12.07348485,1533.310161,22.82348485,0.524102642
1942,347,-12.20378788,1518.509277,30.31723485,0.441604218
1943,347,-12.29507576,1595.271017,17.02291667,0.95924909
1944,347,-11.28522727,1549.036574,23.78371212,0.915001325
1945,347,-12.47140152,1462.437489,17.12784091,0.572448157
1946,347,-12.78143939,1588.566946,16.50265152,0.963273976
1947,347,-11.3219697,1373.387368,28.04602273,0.801213645
1948,347,-11.48787879,1704.314527,19.78049242,0.893097717
1949,347,-13.02272727,1665.128606,11.01079545,0.764422041
1950,347,-13.4032197,1626.618658,15.84905303,0.678672548
1951,347,-12.28579545,1653.42072,15.67443182,0.536654279
1952,347,-11.16268939,1538.716445,23.73333333,0.825658382
1953,347,-11.09810606,1563.2591,19.66666667,0.780539758
1954,347,-11.57746212,1701.016486,14.86875,0.816290737
1955,347,-11.65359848,1670.02971,26.67746212,0.746576941
1956,347,-13.48390152,1560.820108,17.49886364,1.197310447
1957,347,-12.73844697,1613.054907,15.95492424,0.957016293
1958,347,-11.63768939,1568.014026,21.08560606,0.928995479
1959,347,-12.36079545,1475.557794,23.02026515,0.945112721
1960,347,-11.26515152,1649.488623,19.03352273,0.983804498
1961,347,-12.78181818,1546.886288,25.47556818,1.001126846
1962,347,-13.43049242,1687.217393,21.88560606,0.72644127
1963,347,-12.51742424,1620.593338,19.09261364,0.881407211
1964,347,-12.92348485,1696.157658,17.63522727,0.740420474
1965,347,-12.71117424,1558.87361,17.02272727,0.64039689
1966,347,-12.37386364,1704.096881,17.38712121,0.607428311
1967,347,-12.88977273,1627.231795,25.48049242,0.714266978
1968,347,-11.60227273,1528.214401,25.42916667,0.822089232
1969,347,-11.38541667,1482.114766,19.52443182,0.784485818
1970,347,-12.32765152,1642.462168,29.58996212,0.957362502
1971,347,-11.02424242,1571.507163,21.41231061,0.761450742
1972,347,-15.21950758,1655.537433,17.3782197,0.748237569
1973,347,-10.79242424,1703.353152,22.48314394,1.011752922
1974,347,-12.78522727,1657.302975,20.81060606,0.69107893
1975,347,-11.45662879,1714.04767,24.10397727,0.904272867
1976,347,-12.57859848,1667.757678,17.27083333,0.620625666
1977,347,-10.3719697,1521.27871,26.38863636,0.495645456
1978,347,-13.50094697,1420.400952,22.5467803,0.941962626
1979,347,-13.30151515,1659.870738,21.10700758,0.68539535
1980,347,-11.60132576,1569.851096,22.26856061,0.909094356
1981,347,-10.21231061,1438.772376,21.39943182,0.64524557
1982,347,-13.97083333,1731.617501,26.27708333,0.857652921
1983,347,-12.55549242,1623.752273,22.88768939,0.897922205
1984,347,-11.80643939,1618.642944,20.01496212,0.969774474
1985,347,-11.72935606,1616.933643,32.70340909,0.902974818
1986,347,-12.47670455,1522.755186,26.17708333,0.834795058
1987,347,-11.68276515,1414.72007,29.79090909,0.618460896
1988,347,-12.17727273,1678.146735,25.20435606,0.6377864
1989,347,-13.13314394,1673.570529,18.31439394,0.745655837
1990,347,-13.32348485,1642.673766,28.31231061,0.760799091
1991,347,-12.58768939,1681.975057,26.95814394,0.620561967
1992,347,-12.95719697,1464.320205,22.59318182,0.787694369
1993,347,-12.24734848,1662.757539,21.90397727,0.784404652
1994,347,-11.28200758,1693.276384,20.77973485,0.908969372
1995,347,-11.49128788,1558.096756,18.04715909,0.994095523
1996,347,-11.0094697,1674.726274,22.51742424,1.011970851
1997,347,-11.20246212,1619.619911,18.13484848,0.94069522
1998,347,-9.991856061,1710.632125,25.4969697,0.863243586
1999,347,-9.614962121,1426.999085,25.12405303,0.694554514
2000,347,-11.55852273,1576.554362,18.18238636,0.764203775
2001,347,-9.910227273,1540.076643,25.72670455,0.728575807
2002,347,-11.96685606,1587.990134,26.99166667,0.876600424
2003,347,-10.74829545,1610.922849,21.36685606,0.494022553
2004,347,-13.77140152,1712.275508,21.7625,0.852069805
2005,347,-10.78125,1567.300917,30.1625,0.614619764
2006,347,-8.504734848,1419.106238,24.26590909,0.575163116
2007,347,-11.05018939,1545.552508,21.77670455,0.927340294
2008,347,-11.09621212,1678.555969,22.14185606,0.850666936
2009,347,-10.575,1493.475701,19.92140152,1.146455515
2010,347,-8.099621212,1374.251457,23.81515152,0.850693172
1900,348,-11.42844828,1608.213045,42.30689655,1.417706185
1901,348,-12.07270115,1658.51029,30.16063218,1.123565273
